"id","name","prefix"
"31910","Brabdo for Educational Services","10.53796"
"31911","Revista de Climatologia","10.59427"
"31912","Verlag Scheidegger & Spiess AG","10.53788"
"31916","Al-Qamar Islamic Research Institute","10.53762"
"31919","Centro De Investigacion Especializada Maros Sociedad Anonima Cerrada - Cinemaros SAC","10.53820"
"31920","Sensei Journal Publisher","10.53768"
"31921","Dosen Muslim Indonesia","10.53769"
"31922","Yayasan Ahmad Mansyur Nasirah","10.53770"
"31924","Rescue Press and Service SA","10.53767"
"31926","European University Continuing Education Network","10.53807"
"31929","Scientific Research Archives","10.53771"
"31930","National Medicos Organisation","10.53772"
"31931","Khulna University","10.53808"
"31938","STIE Wikara Purwakarta","10.54010"
"31941","Institute of Juridical, Political and Sociological Research","10.53783"
"31942","Lambung Mangkurat University","10.53781"
"31943","Turkish Association for Landscape Architecture Education & Science - PEMDER","10.53784"
"31943","Turkish Association for Landscape Architecture Education & Science - PEMDER","10.56629"
"31944","Instituto Educar Rede","10.53782"
"31947","Open Development and Education Limited","10.53832"
"31948","The University of the Witwatersrand","10.54223"
"31949","Rochester Regional Health","10.53785"
"31950","Pirogov National Medical and Surgical Center","10.25881"
"31951","Real Academia de Bellas Artes de San Fernando","10.53786"
"31952","Cahaya Abadi Publisher","10.53787"
"31953","Bilgitoy Bilgi, Bilim, Eğitim, Araştırma, Geliştirme ve Strateji Association","10.62156"
"31953","Bilgitoy Bilgi, Bilim, Eğitim, Araştırma, Geliştirme ve Strateji Association","10.53791"
"31955","National Association of Teachers of Singing, Inc","10.53830"
"31957","Center for Large Landscape Conservation","10.53847"
"31960","Cairo Institute for Human Rights Studies","10.53833"
"31961","Institute for Research and Development, Suan Sunandha Rajabhat University","10.53848"
"31962","Universidad Catolica de Salta","10.53794"
"31963","CV Al-Kahf Digital Inovasi","10.53801"
"31964","American International University - Bangladesh","10.53799"
"31965","Supremo Tribunal Federal","10.53798"
"31966","Balai Diklat Keagamaan Jakarta","10.53800"
"31969","Belugyminiszterium","10.53793"
"31972","Sekolah Tinggi Agama Islam Sumatera Medan","10.53802"
"31973","Pena Cendekia Insani","10.53806"
"31974","Sam Satinalmamotoru Bilgi Teknolojileri Ve Ticaret A.S.","10.53804"
"31975","Turler ve Habitatlar / Species and Habitats","10.53803"
"31976","Data in Science Editora ltda","10.53805"
"31979","Posseible: Journal of Philosophy","10.53849"
"31980","Tecnologico de Antioquia Institucion Universitaria","10.53995"
"31982","Instituto Iberoamericano de Estudos Juridicos","10.62140"
"31983","Prima Center Indonesia","10.53878"
"31984","Russian Expert School","10.53822"
"31985","STIE Serelo Lahat","10.53812"
"31986","Moscow Institute of Physics and Technology","10.53815"
"31987","STT Erikson Tritt Manokwari","10.53827"
"31988","Persatuan Guru Republik Indonesia Kota Banjarbaru","10.53813"
"31989","Duzce University","10.70081"
"31989","Duzce University","10.55004"
"31989","Duzce University","10.58816"
"31989","Duzce University","10.55179"
"31989","Duzce University","10.62195"
"31989","Duzce University","10.53811"
"31990","Fundacao Instituto de Pesquisas Contabeis, Atuariais e Financeiras (Fipecafi)","10.53826"
"31991","Sekolah Tinggi Teologi Kalvari Manado","10.53814"
"31992","Ikatan Sarjana Gizi Indonesia (ISAGI)","10.53823"
"31993","Sekolah Tinggi Ilmu Ekonomi Jayakarta","10.53825"
"31994","Amcolabora Learning and Research Institute","10.53824"
"31995","Medical Institute after Mehrabyan","10.53821"
"31996","Fakultas Teknik Universitas Wijaya Kusuma Purwokerto","10.53810"
"31997","Special Materials Corporation","10.53816"
"31999","Accounting Scholar Forum","10.53923"
"32000","African Research Opinion Communication (AROC)","10.53858"
"32001","Optical Society of Malaysia","10.54087"
"32003","Universidad Antonio Ruiz de Montoya","10.53870"
"32004","Fundação Universidade Aberta da Terceira Idade","10.53817"
"32006","NTT, Inc.","10.53829"
"32008","Corpus Publishers","10.54026"
"32009","Binaytara","10.53876"
"32010","Stikes Satria Bhakti Nganjuk","10.53835"
"32011","Universitas Pembangunan Nasional Veteran Jakarta","10.54378"
"32011","Universitas Pembangunan Nasional Veteran Jakarta","10.53834"
"32012","IKENGA International Journal of Institute of African Studies","10.53836"
"32015","Bangladesh Meat Science Association","10.55002"
"32018","India Meteorological Department","10.54302"
"32019","Stephy Publishers","10.53902"
"32020","International Foundation for Education, Science and Technology (FIECYT)","10.53877"
"32021","Hellenic Health Services Management Association","10.54042"
"32027","Instituto Electoral del Estado de Mexico","10.53985"
"32028","Yayasan Kita Menulis","10.59934"
"32028","Yayasan Kita Menulis","10.53842"
"32029","International Scientific Research and Researchers Association","10.53896"
"32030","STKIP Muhammadiyah OKU Timur","10.55244"
"32031","AMIK Jakarta Teknologi Cipta Semarang","10.53845"
"32032","International Federation of Medical Students Associations of Brazil (IFMSA Brazil)","10.53843"
"32033","FLSF (Felsefe ve Sosyal Bilimler Dergisi)","10.53844"
"32034","University Goettingen Repository","10.53846"
"32038","Sarapulskiy Radiozavod","10.53852"
"32039","Journal of Learning and Teaching in Digital Age","10.53850"
"32043","Associacao Brasileira de Transplantes de Orgaos","10.53855"
"32045","National Institute of Maritime Affairs","10.53963"
"32046","Centro de Investigacion y Desarrollo Intelectual","10.53942"
"32047","Pusat Penelitian Perkebunan Gula Indonesia","10.54256"
"32049","EngiScience Publisher","10.53898"
"32051","Editorial office of the journal Achievements of Science and Technology of the Agro-Industrial Complex","10.53859"
"32052","Universitas Ma'arif Nahdlatul Ulama Kebumen","10.53863"
"32053","Losari Institute","10.53860"
"32054","Politeknik Kesehatan Muhammadiyah Makassar","10.53861"
"32055","Badan Pengawas Tenaga Nuklir (BAPETEN)","10.53862"
"32056","Girijananda Chowdhury Institute of Pharmaceutical Science","10.54059"
"32057","Index of Nursing Journals","10.53926"
"32058","America Latina","10.53927"
"32059","Rights and Resources Initiative","10.53892"
"32060","Akademi Farmasi Jember","10.53864"
"32061","DAS Institute","10.53866"
"32062","Wida Publishing","10.53867"
"32063","Seoul Association for Public Administration","10.53865"
"32064","CV. DeScience Press","10.53868"
"32065","YLPK Mahardhika","10.53869"
"32066","Yayasan Ghalih Pelopor Pendidikan","10.53893"
"32068","African Association of Agricultural Economists","10.53936"
"32069","Institute of Literature and Art named for M. Auezov","10.53871"
"32071","Scientific Center of Neurology","10.25692"
"32071","Scientific Center of Neurology","10.54101"
"32072","Institute for Social Sciences & Humanities (Iran Academia)","10.53895"
"32073","Universitas Aki","10.53873"
"32074","Karakoram International University Gilgit, Pakistan","10.53874"
"32076","The International Compositae Alliance","10.53875"
"32078","World Society for Ekistics: Oceanic Group","10.53910"
"32079","Innovative Research Publishing","10.53894"
"32080","Faculty of Veterinary Medicine, University of Maiduguri","10.54058"
"32083","MAP","10.53880"
"32085","Politeknik Pelayaran Sorong","10.54017"
"32086","Editorial Casa","10.55371"
"32087","R&D Mediation","10.17601"
"32088","Sosyal Bilimler Arastirmalari Dernegi","10.34109"
"32088","Sosyal Bilimler Arastirmalari Dernegi","10.53881"
"32088","Sosyal Bilimler Arastirmalari Dernegi","10.69785"
"32088","Sosyal Bilimler Arastirmalari Dernegi","10.55827"
"32088","Sosyal Bilimler Arastirmalari Dernegi","10.34111"
"32088","Sosyal Bilimler Arastirmalari Dernegi","10.55978"
"32089","Columbia Southern University","10.54093"
"32090","Chemical Industry Today","10.53884"
"32091","Acadres Consulting","10.53882"
"32092","Russian Transport University","10.53883"
"32093","Tan Tao University","10.53901"
"32094","Afe Babalola University Ado-Ekiti","10.53982"
"32095","Central University of Chile, Faculty of Health Sciences. Psychology career.","10.54255"
"32096","Sociedade Brasileira de Geriatria e Gerontologia","10.53886"
"32097","""FAN VA TA'LIM"" MCHJ","10.53885"
"32099","Center of Revival Heritage","10.54721"
"32100","Directorate General of Antiquities & Archaeology","10.54135"
"32101","University of Thi-Qar, College of Agriculture and Marshes","10.54174"
"32102","Physical Education and Sport Sciences College for Women, Baghdad University","10.54702"
"32103","Korea Arts Convergence Society","10.53890"
"32104","Gemilang Maju Publikasi Ilmiah (GMPI)","10.53889"
"32105","Agron Food Academy","10.53934"
"32106","Scilight Press Pty Ltd","10.53941"
"32108","Firm ""Znak""","10.53891"
"32109","Academia Publishing Group","10.53935"
"32110","Academia de Estudios Educativos y Sociales - ACEES","10.53940"
"32119","Scientific Research Establishment of Innovations for Future LLC (Publications)","10.53933"
"32121","Praxis Psicanalitica","10.53900"
"32125","Qabas Centre for Research and Development","10.53906"
"32126","F. E. Falz-Fein Biosphere Reserve ""Askania-Nova"" of the National Academy of Agrarian Sciences of Ukraine","10.53904"
"32127","Inspiretech Global Insight","10.53905"
"32128","Liberate Science GmbH","10.53962"
"32130","Servicio Navarro de Salud - Osasunbidea","10.54095"
"32134","Business, Management & Educational Research","10.53909"
"32135","STIE YKPN Yogyakarta","10.53916"
"32136","Sekolah Tinggi Agama Islam At-tanwir Bojonegoro","10.53915"
"32137","Vestnik of Voronezh State Agrarian University, Voronezh SAU","10.53914"
"32140","Innovation Forever Publishing Group Limited","10.53964"
"32141","SA Kultuurileht","10.54013"
"32142","ASEAN Neurological Association","10.54029"
"32143","Aggregate Architectural History Collaborative","10.53965"
"32144","ALPPI (Aliansi Pendidik dan Penguji Indonesia)","10.53917"
"32145","LP2M CBI Press","10.53918"
"32146","Academician Yuriy Bugay International Scientific and Technical University","10.53920"
"32147","Institute for Information Transmission Problems of the Russian Academy of Sciences","10.53921"
"32148","Editora Biblioteca Ocidente","10.53919"
"32149","Himpunan Sarjana Kesusastran Indonesia Komisariat Sulawesi Tenggara (Hiski-Sultra)","10.53922"
"32150","Aquilon Ltd","10.21267"
"32154","South African Association of Public Administration and Management","10.53973"
"32156","International Cultic Studies Association","10.54208"
"32157","Arizona Center for Medieval and Renaissance Studies","10.54027"
"32157","Arizona Center for Medieval and Renaissance Studies","10.18274"
"32158","Red Academica de Diseno - RAD","10.53972"
"32160","Universidade Nacional Timor Lorosa'e","10.62929"
"32160","Universidade Nacional Timor Lorosa'e","10.63399"
"32160","Universidade Nacional Timor Lorosa'e","10.53930"
"32161","Wydawnictwo Poznanie","10.53931"
"32162","Arquivos Brasileiros de Alimentacao","10.53928"
"32163","Fundacao Escola Superior do Ministerio Publico","10.53929"
"32168","National Commission on Research, Science and Technology (NCRST)","10.54421"
"32169","Universidad de Panamá","10.48204"
"32171","Hochschullehrerbund","10.54009"
"32172","Institute of Zoology","10.53937"
"32173","Akademi Parwiisata Indonesia","10.53938"
"32174","National Center of Science and Technology Evaluation","10.53939"
"32175","AKADEMIYA2063","10.54067"
"32177","Hoc Vien Dan Toc","10.54163"
"32178","Librairie Philosophique J.Vrin","10.53984"
"32179","Seeds of Science","10.53975"
"32181","Sabia Publisher","10.53987"
"32182","Sidho-Kanho-Birsha University","10.54280"
"32183","Sekolah Tinggi Ilmu Ekonomi Indonesia Medan","10.53950"
"32184","Sekolah Tinggi Pastoral Atma Reksa Ende","10.53949"
"32185","Yayasan Jaringan Kerja Pendidikan Bali","10.53947"
"32186","Centro Brasileiro de Estudos do Varejo - CEBRAEV","10.53946"
"32187","Sekolah Tinggi Ilmu Syariah Darul Falah Bondowoso","10.53948"
"32188","Central Council for Research in Homoeopathy","10.53945"
"32192","Editorial Atlas S.A.","10.53997"
"32194","New Literary Observer","10.53953"
"32195","STRATA Publishing House","10.53951"
"32196","Polenov Russian State Folk Art House","10.26158"
"32198","Siberian Branch of Russian Academy of Sciences","10.53954"
"32199","Sekolah Tinggi Agama Islam Denpasar","10.53958"
"32200","Institute for Community Justice and Wellbeing","10.53956"
"32201","Lembaga Contrarius Indonesia","10.53955"
"32202","C.P. & Berar College","10.53957"
"32204","Moses Kotane Institute","10.54202"
"32205","The Canadian Society for the Study of Education/La Societe canadienne pour l'etude de l'education","10.53967"
"32206","Citra Institute","10.53968"
"32207","PERGIZI PANGAN Indonesia","10.53966"
"32208","Centro Universitario de Occidente de la Universidad de San Carlos de Guatemala","10.53970"
"32209","Eurasian Union of Experts on Subsoil","10.53969"
"32219","Metrodora Publishing","10.54053"
"32221","Universitas Muhammadiyah Jambi","10.53978"
"32222","Suna ve İnan Kıraç Vakfı Kültür ve Sanat İşletmesi","10.53979"
"32223","IAHN Gde Pudja Mataram","10.53977"
"32224","Madani Institute","10.53976"
"32225","(Des)trocos: revista de pensamento radical","10.53981"
"32226","East Siberia State University of Technology and Management","10.53980"
"32227","School of Built Environment & Development Studies, University of KwaZulu-Natal","10.54030"
"32228","Coalesce Research Group","10.53996"
"32229","Western Society of Criminology","10.54555"
"32231","Faculty of Architecture, Chulalongkorn University","10.54028"
"32232","International Journal of Management and Development Studies","10.53983"
"32234","American College of Radiology","10.54057"
"32235","Captus Press Inc.","10.54056"
"32236","Iberoamerican Journal of Medicine","10.53986"
"32237","National Academy of Sciences of Ukraine (Co. LTD Ukrinformnauka) (Publications)","10.22240"
"32237","National Academy of Sciences of Ukraine (Co. LTD Ukrinformnauka) (Publications)","10.15407"
"32241","Korean Society of Geriatric Neurology","10.53991"
"32242","Hellenic Society of Adolescent Medicine","10.54088"
"32243","Institut Bisnis Muhammadiyah Bekasi","10.53990"
"32244","Thuongmai University","10.54404"
"32245","Datta Meghe Institute of Higher Education & Research","10.54054"
"32246","Bangalore University","10.53989"
"32247","Agrorisk Group","10.53988"
"32249","Kuzbass Institute of the Federal Penal Service of Russia","10.53993"
"32254","Institute for Problems of Chemical and Energetic Technologies of the Siberian Branch оf the RAS","10.53998"
"32255","New Jersey Big Data Alliance","10.54116"
"32256","Korean Society of Evidence-Based Nursing","10.54003"
"32257","Faculty of Law, Thammasat University","10.54157"
"32258","Journal of Engineering and Technology (LAUJET), Ladoke Akintola University of Technology","10.54043"
"32259","ALAI Ceska republika","10.54002"
"32260","Cabrera Research Lab","10.54120"
"32261","Security and Legal Journal","10.54000"
"32262","Journal of Psychological and Educational Sciences","10.54001"
"32263","The Creativity Journal","10.53999"
"32264","STIKES Intan Martapura","10.54004"
"32266","Sree Sankara College Kalady","10.62705"
"32267","United Kingdom Systems Society","10.54181"
"32268","Al-Rafidain University College","10.54133"
"32268","Al-Rafidain University College","10.61268"
"32268","Al-Rafidain University College","10.62933"
"32269","International Labour Organization","10.54394"
"32271","Asosiasi Bimbingan dan Konseling Indonesia","10.54008"
"32274","Indonesian Mollusk Society","10.54115"
"32275","LPPM Universitas Pembinaan Masyarakat Indonesia","10.55751"
"32276","Soft Computing Research Society","10.56155"
"32278","CV. Tripe Konsultan","10.54012"
"32279","Research Institute for Modeling and Design of Information Systems","10.54011"
"32282","Symposium Publishing House Ltd","10.54015"
"32284","LLC ""SVITOK""","10.54016"
"32286","Sekolah Tinggi Teologi Baptis Medan","10.54024"
"32287","RCUA Journal - Revista Cientifica Universidade Academica","10.54023"
"32291","Centro de Educacao Popular e Pesquisas Economicas e Sociais","10.54025"
"32292","Universidad Autonoma de Chihuahua","10.54167"
"32298","Journal of Sport Science Technology and Physical Activities","10.54031"
"32299","A2Z Journals","10.54060"
"32300","Institucion Universitaria Antonio Jose Camacho","10.54278"
"32304","Universite du Quebec en Outaouais","10.54401"
"32305","American Organization of Teachers of Portuguese","10.56515"
"32306","Varna University of Management","10.54055"
"32307","Postgraduate Medical Institute","10.54079"
"32310","Kuwait International Law School","10.54032"
"32312","Multidiciplinary Sciences","10.54038"
"32313","Universitas Panca Bhakti","10.54035"
"32314","World Journal of Pharmaceutical Sciences","10.54037"
"32315","Centro de Estudos em Leitura e Literatura Infantil e Juvenil - FCT/UNESP","10.54036"
"32316","Kohat University of Science and Technology","10.54039"
"32317","STIKES Katolik St. Vincentius a Paulo Surabaya","10.54040"
"32320","Medeye Publishers","10.54112"
"32321","Institute of Laser Physics SB RAS","10.54041"
"32322","Cell Publications PVT Ltd","10.54046"
"32323","Pro Performance Training LTD","10.54080"
"32324","Journal of Global Indigeneity","10.54760"
"32327","Publishing house ""Radiotekhnika""","10.18127"
"32328","Institutul National de Cercetare Dezvoltare Medico-Militara ""Cantacuzino""","10.54044"
"32329","European Dissemination Media Agency Limited","10.54050"
"32330","Shodh Sankalp Education and Research","10.54051"
"32331","Russian Customs Academy","10.54048"
"32332","Fakultas Kedokteran Gigi Universitas Jenderal Achmad Yani","10.54052"
"32333","Turkiye Adalet Akademisi","10.54049"
"32341","Halk Sagligi Hemsireligi Dernegi","10.54061"
"32342","Institute for Anthropological Research","10.54062"
"32343","Institut Teknologi dan Bisnis Semarang","10.54066"
"32344","Mehkan Punjabi Adabi Board","10.54064"
"32345","Pustaka Digital Indonesia","10.54065"
"32346","Orissa Journal of Commerce","10.54063"
"32350","Fundacion Centro de Investigacion y Educacion Popular - Programa por la Paz","10.54118"
"32351","Hrvatsko udruzenje za kaznene znanosti i praksu","10.54070"
"32352","ASEAN Federation for Psychiatry and Mental Health","10.54615"
"32353","Fundacion Guardaguas de Cartagena y/o Cartagena Baykeeper","10.54261"
"32354","Sekolah Tinggi Agama Islam Daruttaqwa Gresik","10.54069"
"32355","Vernon Art and Science Inc.","10.54094"
"32356","Center for Shipbuilding and Ship Repair Technology","10.54068"
"32358","Atlas of Living Australia","10.54102"
"32359","STIE Mulia Darma Pratama","10.54077"
"32360","Kaluga State University named after K.E. Tsiolkovski","10.54072"
"32361","Institute of Pharmacy, Nirma University","10.54075"
"32362","Lembaga Pendidikan Tinggi Wilayah 1 Sumatera Utara","10.54076"
"32363","Institut Teknologi Del","10.54074"
"32364","Korean Association for Art Psychotherapy Study","10.54071"
"32365","Navoi Mining and Metallurgical Combinat","10.54073"
"32370","SABERES 5.0","10.54110"
"32371","Norvik Press","10.54432"
"32372","The University of Jordan-JJHA","10.54134"
"32373","Jadara University","10.54161"
"32374","University of Samarra","10.54153"
"32375","Central Institute for Labour Protection - National Research Institute","10.54215"
"32376","Helduen Alfabetatze eta Berreuskalduntzerako Erakundea","10.54512"
"32377","Sekhmet Technologies Pvt Ltd","10.54136"
"32378","Sustainable Development Press Limited","10.54113"
"32379","Instituto Oceanografico y Antartico de la Armada","10.54140"
"32380","Digital Innovation Society","10.54433"
"32381","BIOTICA","10.54083"
"32382","Korean Association of School Sandplay","10.54084"
"32383","CV Firmos","10.54082"
"32384","Ukaaz Publications","10.54085"
"32386","Korea Real Estate Policy Association","10.54091"
"32387","Institut Islam Mamba'ul 'Ulum Surakarta","10.54090"
"32388","The San Diego Shell Club","10.54173"
"32389","Boston Congress of Public Health","10.54111"
"32390","Milano University Press","10.54103"
"32390","Milano University Press","10.30456"
"32390","Milano University Press","10.12893"
"32390","Milano University Press","10.2427"
"32391","Professional Science","10.54092"
"32392","Institute of Accountancy Arusha","10.59645"
"32397","Universidad Antonio Narino","10.54104"
"32398","IPS Intelligentsia Publishing Services","10.25240"
"32398","IPS Intelligentsia Publishing Services","10.54117"
"32401","International Association of Advanced Materials","10.5185"
"32402","African Regional Institute for Geospatial Information Science and Technology","10.54222"
"32403","Tashkent University of Information Technologies named after Muhammad al-Khwarizmi","10.63508"
"32403","Tashkent University of Information Technologies named after Muhammad al-Khwarizmi","10.61663"
"32404","Jurnal Online Dekonstruksi","10.54154"
"32405","Department of Cultural and Religious Studies, The Chinese University of Hong Kong","10.54165"
"32406","Collaborating Academics","10.23647"
"32407","Med Science Journals","10.54137"
"32408","Universidad Nacional de La Matanza","10.54789"
"32409","University of Carabobo","10.54139"
"32410","Organo Judicial de la Republica de Panama","10.54138"
"32411","Asosiasi Dosen Peneliti Ilmu Ekonomi dan Bisnis Indonesia","10.54099"
"32412","Darcy & Roy Press Co. Ltd.","10.54097"
"32413","Magyar Nemzeti Muzeum Regeszeti Oroksegvedelmi Igazgatosag","10.54098"
"32414","Sekolah Tinggi Agama Islam YPBWI Surabaya, Indonesia","10.54180"
"32415","Akademi Kebidanan Bunga Husada","10.54100"
"32417","College de France","10.54510"
"32421","STIKES Advaita Medika Tabanan","10.54107"
"32424","Asociacion Espanola de Estudio en Drogodependencias","10.54108"
"32425","Societe Senegalaise de Cancerologie","10.54266"
"32426","The Korean Society for Sport and Dance Science","10.54109"
"32440","Texto e Contexto Editora","10.54176"
"32441","Lab Academic Press","10.54227"
"32442","Ars Biotechnica, Inc.","10.54177"
"32443","Annals of Medical and Health Science Research","10.54608"
"32444","Asociacion de Historia de la Lengua Espanola","10.54166"
"32445","Nevsehir Haci Bektas Veli University","10.64342"
"32445","Nevsehir Haci Bektas Veli University","10.69643"
"32445","Nevsehir Haci Bektas Veli University","10.54122"
"32446","Omar Al-Mukhtar University","10.54172"
"32447","STAI Bani Saleh","10.54125"
"32448","Universitas Al-Azhar Medan","10.54123"
"32449","Lembaga Penjaminan Mutu Pendidikan DKI Jakarta","10.54124"
"32450","World Academics Partnership and Publishing","10.54129"
"32451","Lysa Publishers","10.54179"
"32452","Department of the Cakavian Parliament Lovran","10.54130"
"32455","Stedelijk Museum Amsterdam","10.54533"
"32456","Scintia Research Foundation","10.54162"
"32457","El Colegio de Morelos","10.54188"
"32458","STIB Kumala Nusa Yogyakarta","10.54131"
"32459","Colegio de Profesionales en Orientacion","10.54413"
"32461","SeriesScience International","10.54178"
"32462","The Polish Bar Council","10.54383"
"32463","Caraga State University","10.54610"
"32464","Canadian Health Policy Institute Inc.","10.54194"
"32468","Highlights of Science, S.L.","10.54175"
"32469","The Rustam Model School and College (Rustam) Mardan","10.54183"
"32472","Sekolah Tinggi Ilmu Ekonomi Port Numbay Jayapura","10.55049"
"32475","Universite Quisqueya","10.54226"
"32476","Malopolska Wyzsza Szkola Ekonomiczna w Tarnowie","10.25944"
"32478","Open European Academy of Public Sciences","10.54142"
"32479","Associacao Brasileira de Medicina de Emergencia","10.54143"
"32480","Muzeul National de Istorie Transilvaniei","10.54145"
"32482","Universidad Nacional de Asuncion. Facultad de Ciencias Sociales","10.54549"
"32483","Politeknik Penerbangan Indonesia Curug","10.54147"
"32484","The New Contree Editorial Board","10.54146"
"32485","Centro Universitario de Lins - Unilins","10.54149"
"32486","MRL Tech Solutions Private Limited","10.54228"
"32487","STAI Publisistik Thawalib Jakarta","10.54150"
"32488","University of Belgrade Faculty of Economics","10.54318"
"32489","Tariel Putkaradze Kartvelology Scientific-Research Center","10.54635"
"32490","Tower Health","10.54299"
"32492","Alma Mater Studiorum Università di Bologna","10.60923"
"32493","Templeton World Charity Organization","10.54224"
"32495","""M. Nalbandyan State University of Shirak"" Foundation","10.54151"
"32501","Research Institute of Medical Primatology","10.54159"
"32502","Multidisciplinary Academy of Continuing Education","10.54158"
"32503","Nederlandse Liga tegen Epilepsie","10.54160"
"32504","Medical Research Center","10.54361"
"32505","Chitwan Medical College","10.54530"
"32507","SIL International","10.54395"
"32508","Underwriters Laboratories Inc.","10.54206"
"32509","Akademia Śląska / Academy of Silesia","10.54264"
"32511","Indian Psychiatric Society, Uttar Pradesh State Branch","10.54169"
"32513","Lembaga Pendidikan Hikmatun Najah Blora","10.54168"
"32518","Institut Agama Kristen Negeri Palangka Raya","10.54170"
"32519","Vietnam Institute of Geodesy and Cartography","10.54491"
"32520","Scienceline Publication","10.54203"
"32521","Central European Academic Publishing","10.71009"
"32521","Central European Academic Publishing","10.62733"
"32521","Central European Academic Publishing","10.55073"
"32521","Central European Academic Publishing","10.54171"
"32522","Aneid Lda","10.54225"
"32523","EWA Publishing","10.54254"
"32526","Schmalenbach-Gesellschaft fur Betriebswirtschaft e.V.","10.54585"
"32528","Igneus Press LLC","10.54591"
"32532","Sekolah Tinggi Teologi Kharisma","10.54553"
"32534","Bishen Singh Mahendra Pal Singh","10.54207"
"32535","American Scientific Publishing Group (ASPG) LLC","10.54216"
"32538","The Thai Society of Critical Care Medicine","10.54205"
"32540","PT. Frost Yunior","10.54204"
"32542","STIKES Graha Edukasi Makassar","10.54184"
"32543","Interregional Thanatoradiological Society","10.54182"
"32546","Emergency Medicine Physicians Associations of Uzbekistan","10.54185"
"32550","NumFOCUS - Insight Software Consortium (ITK)","10.54294"
"32550","NumFOCUS - Insight Software Consortium (ITK)","10.25080"
"32552","Studio Format","10.54253"
"32554","Magallat al-qanun al-duwali wa al-tanmiyat","10.54193"
"32555","Magallat huquq al-insan wa al-huriyat al-'ammat","10.54192"
"32556","AL-MIEYAR Journal","10.54191"
"32557","Al kalim","10.54190"
"32558","Universitas Perwira Purbalingga","10.54199"
"32559","Research Informatization Center","10.54197"
"32560","Politeknik Adiguna Maritim Indonesia Medan","10.54196"
"32562","Universitas-Gyor","10.58528"
"32562","Universitas-Gyor","10.54200"
"32562","Universitas-Gyor","10.54201"
"32562","Universitas-Gyor","10.59199"
"32562","Universitas-Gyor","10.59809"
"32564","STIT Buntet Pesantren","10.54213"
"32565","Cattleya Darmaya Fortuna","10.54209"
"32566","STAI Ali bin Abi Thalib Surabaya","10.54214"
"32567","Pemerintah Kota Salatiga","10.54211"
"32568","Museum Nasional, Kementerian Pendidikan Kebudayaan Riset dan Teknologi","10.54519"
"32569","Cruse Bereavement Care","10.54210"
"32572","Asociacion Urologica de Centro America y el Caribe","10.54212"
"32579","Moscow Academy of the Investigative Committee of the Russian Federation","10.54217"
"32581","Maejo University","10.54279"
"32582","Ctbaeditora","10.54283"
"32583","International Symposium on the Application of Laser and Imaging Techniques to Fluid Mechanics","10.55037"
"32584","American Society of Competitiveness","10.54357"
"32585","University of Environment and Sustainable Development","10.55921"
"32586","Congresse.me Congressos e Cursos Digitais LTDA","10.54265"
"32587","Foreningen Mediehistoriskt arkiv","10.54292"
"32588","Verbum Medien","10.54291"
"32589","Acquire Publications LLC","10.54289"
"32590","Western Caspian University","10.54414"
"32592","Rostov State University of Economics (RINH)","10.54220"
"32593","Istitut Ladin Micura de Ru","10.54218"
"32594","PagePal","10.54219"
"32595","Universidad San Jorge","10.54391"
"32597","Centro de Pesquisa em Linguistica","10.54221"
"32604","Odessa National Medical University","10.54229"
"32605","Gal Ferenc Egyetem Gerhardus Kiado","10.54230"
"32606","All-Russian Research Institute on Civil Defense Problems and Emergency Situations","10.54234"
"32607","Endouroloji Dernegi","10.54233"
"32608","Magyar Elektrotechnikai Egyesulet","10.54232"
"32609","Sarospataki Reformatus Kollegium Tudomanyos Gyujtemenyei","10.54231"
"32610","Aalborg University","10.54337"
"32611","International Early Engines Conference","10.54267"
"32612","Sinergia Casa Editorial","10.54236"
"32613","National Institute of Health","10.54235"
"32614","St. Anthony's College, Shillong","10.54290"
"32617","Giuseppe de Nicola Editore","10.48268"
"32619","International Journal of Economic Performance IJEP","10.54241"
"32620","OUSSOUR AL JADIDA Revue","10.54240"
"32621","Al-hiwar al-mutawasiti","10.54242"
"32622","OUSSOUR Revue","10.54239"
"32623","Lexi-Kaye, Kaye Academic College of Education","10.54301"
"32624","CSVET Editora, Cursos e Treinamentos","10.54547"
"32625","University of Canberra, Bruce","10.54375"
"32626","Slovak National Museum - Natural History Museum","10.55015"
"32626","Slovak National Museum - Natural History Museum","10.54719"
"32627","Nederlands Centrum voor Geodesie en Geo-informatica","10.54419"
"32628","University of Ghardaia","10.54246"
"32629","Journal of Economic Sciences Institute","10.54244"
"32630","Al-bahit","10.54243"
"32631","The Algerian Journal of Globalization and Economic Policies","10.54245"
"32633","i3L University","10.54250"
"32634","Alban Tanitim Limited Company","10.54247"
"32635","M. Auezov South Kazakhstan University","10.54251"
"32637","Universitas Pembangunan Panca Budi","10.54248"
"32638","Politeknik Transportasi Sungai, Danau dan Penyeberangan Palembang","10.54249"
"32639","Federal State Budgetary Institution ""Fedorov Institute of Applied Geophysics""","10.54252"
"32642","Business and Entrepreneurship Incubator Center","10.54268"
"32643","Federal State Budgetary Educational Institution Higher Education ""Gorsky State Agrarian University""","10.54258"
"32644","Hospital e Maternidade Jose Martiniano Alencar","10.54257"
"32645","Learning Policy Institute","10.54300"
"32646","Dr. Emilio B. Espinosa Sr. Memorial State College of Agriculture and Technology","10.63798"
"32647","International Commission on Radiological Protection","10.54320"
